"decision","company","role","url","source","track","work_model","location","posted_relative","fetched_at","suggested_lane","suggested_cluster","confidence","reason","evidence_basis","grad_display_hint","user_confirm"
"skip","NY Hotel Trades Council & Hotel Assoc. of NYC Employee Benefit Funds","IT Asset Intern-Paid Internship","https://jobright.ai/jobs/info/6a6a51100b42f866b6198018","intern_list","internship_if_eligible","On Site","New York, NY, United States","2 hours ago","2026-07-29T22:01:12+00:00","practice","cloud_swe","high","non_target_role: IT asset support is outside the SWE, data, ML, and AI-infrastructure targets.","board_fields","n/a",""
"skip","National Laboratory of the Rockies","Graduate Intern – Focused Ion Beam, Electron Microscopy, and Autonomous Characterization","https://jobright.ai/jobs/info/6a6a39be16c69119640fd225","intern_list","internship_if_eligible","On Site","Golden, CO, United States","1 hour ago","2026-07-29T22:01:12+00:00","practice","data_ml","high","non_target_role: microscopy/materials characterization role is not a software, data, ML, or AI-infrastructure position.","board_fields","n/a",""
"skip","RapDev","ServiceNow Engineering Intern (Part-Time)","https://jobright.ai/jobs/info/6a6a56b548355b3f12bf06c4","intern_list","internship_if_eligible","Hybrid","Boston, MA, United States","2 hours ago","2026-07-29T22:01:12+00:00","broad","cloud_swe","high","hard_gate: board explicitly requires currently pursuing a Bachelor's degree; candidate is pursuing a Master's.","board_fields","n/a",""
"skip","Redwood Materials","Embedded Software Engineer Intern - Fall 2026","https://jobright.ai/jobs/info/6a6a650a8693c23e7fb7a7da","intern_list","internship_if_eligible","On Site","San Francisco, CA, United States","1 hour ago","2026-07-29T22:01:12+00:00","core","cloud_swe","high","start_date_conflict + timing_expired: title explicitly identifies a Fall 2026 internship.","board_fields","n/a",""
"later","Sony Pictures Entertainment","Graduate Intern, Advanced Technologies","https://jobright.ai/jobs/info/6a696bc116abd1144c64aafd","intern_list","internship_if_eligible","On Site","Culver City, CA, United States","2 hours ago","2026-07-29T22:01:12+00:00","core","data_ml","medium","intern_ok + fit_priority: Master's-level AI/automation fit is strong, but no 2027 internship term is shown.","board_fields","n/a",""
"skip","Sony Pictures Entertainment","Intern, Investigative Services - Legal Technology Lab","https://jobright.ai/jobs/info/6a696b94e2571a4e361ac17f","intern_list","internship_if_eligible","On Site","Culver City, CA, United States","2 hours ago","2026-07-29T22:01:12+00:00","practice","cloud_swe","high","hard_gate: board explicitly requires pursuing a Bachelor's degree; candidate is pursuing a Master's.","board_fields","n/a",""
"skip","Sony Pictures Entertainment","Intern, Legal Technology – Fall 2026","https://jobright.ai/jobs/info/6a696b90e2571a4e361ac17d","intern_list","internship_if_eligible","On Site","Culver City, CA, United States","2 hours ago","2026-07-29T22:01:12+00:00","practice","cloud_swe","high","start_date_conflict + timing_expired: title explicitly identifies a Fall 2026 internship.","board_fields","n/a",""
"keep","Tilde Research","Kernel Engineer (Internship and Full-time)","https://jobright.ai/jobs/info/6a55b69105c65f7c8f4c65a2","intern_list","internship_if_eligible","On Site","San Francisco, CA, United States","2 hours ago","2026-07-29T22:01:12+00:00","core","data_ml","high","fit_priority + intern_ok: ML kernels, PyTorch/Triton, CUDA, and GPU architecture are a direct AI-infrastructure target; term needs review.","board_fields","either",""
"later","Tilde Research","Kernel Engineer (Internship and Full-time)","https://jobright.ai/jobs/info/6a1dc9a39111f771d1a1ae53","intern_list","internship_if_eligible","On Site","San Francisco","2 hours ago","2026-07-29T22:01:12+00:00","core","data_ml","medium","fit_priority: strong AI-infrastructure fit, but this appears to duplicate the other Kernel Engineer URL and term remains unspecified.","board_fields","n/a",""
"keep","Tilde Research","ML Engineer (Internship and Full-time)","https://jobright.ai/jobs/info/6a5782a8f7517b519ad5aa75","intern_list","internship_if_eligible","On Site","San Francisco, CA, United States","2 hours ago","2026-07-29T22:01:12+00:00","core","data_ml","high","fit_priority + intern_ok: large-scale ML infrastructure and pre/post-training work directly match AI-infrastructure interests; term needs review.","board_fields","either",""
"later","Tilde Research","ML Researcher (Internship and Full-time)","https://jobright.ai/jobs/info/69e8434e4b0fa35a707610cd","intern_list","internship_if_eligible","On Site","San Francisco","2 hours ago","2026-07-29T22:01:12+00:00","broad","data_ml","medium","fit_priority + intern_ok: ML research is relevant, but strong-publication expectations make it a stretch and term is unspecified.","board_fields","n/a",""
"later","ejobs Finland","AI Innovations Intern","https://jobright.ai/jobs/info/6a6a63ddc63ba56308f52eec","intern_list","internship_if_eligible","Hybrid","Los Angeles, CA, United States","1 hour ago","2026-07-29T22:01:12+00:00","broad","data_ml","medium","fit_priority + intern_ok: LLM workflows and automation are relevant, but employer identity and 2027 term need verification.","board_fields","n/a",""
"keep","Allergan Aesthetics, an AbbVie Company","Associate Software Engineer I","https://jobright.ai/jobs/info/6a6a646048355b3f12bf0b66","newgrad_jobs","new_grad_2027_start","Hybrid","Mettawa, IL, United States","1 hour ago","2026-07-29T22:01:12+00:00","broad","health_ai","high","fit_priority: associate SWE in a health-related company is a direct early-career target; sponsorship signal is not used as a gate.","board_fields","program_end",""
"skip","Amazon","Data Center Technician","https://jobright.ai/jobs/info/6a6a5e0816c69119640fdedc","newgrad_jobs","new_grad_2027_start","On Site","Berwick, PA, United States","1 hour ago","2026-07-29T22:01:12+00:00","practice","cloud_swe","high","non_target_role: data-center technician work is explicitly outside the target engineering role clusters.","board_fields","n/a",""
"skip","Amazon","Data Center Technician - Night Shift, DCC Communities","https://jobright.ai/jobs/info/6a6a5e0c48355b3f12bf090a","newgrad_jobs","new_grad_2027_start","On Site","New Carlisle, IN, United States","1 hour ago","2026-07-29T22:01:12+00:00","practice","cloud_swe","high","non_target_role: data-center technician work is explicitly outside the target engineering role clusters.","board_fields","n/a",""
"keep","Amazon","Network Development Engineer, ML Nework Engineering","https://jobright.ai/jobs/info/6a6a5e1a48355b3f12bf0912","newgrad_jobs","new_grad_2027_start","On Site","Seattle, WA, United States","1 hour ago","2026-07-29T22:01:12+00:00","core","cloud_swe","high","fit_priority: ML network engineering directly matches cloud and AI-infrastructure targets.","board_fields","program_end",""
"later","Amazon","Network Development Engineer, ML Nework Engineering","https://jobright.ai/jobs/info/6a6a5e1916c69119640fdee4","newgrad_jobs","new_grad_2027_start","On Site","Seattle, WA, United States","1 hour ago","2026-07-29T22:01:12+00:00","core","cloud_swe","medium","fit_priority: strong cloud/ML networking fit, but this appears to duplicate the other posting URL.","board_fields","n/a",""
"keep","Amazon","System Development Engineer, Keya","https://jobright.ai/jobs/info/6a6a5e14c63ba56308f52cb5","newgrad_jobs","new_grad_2027_start","On Site","Denver, CO, United States","1 hour ago","2026-07-29T22:01:12+00:00","core","cloud_swe","high","fit_priority: systems development is a direct cloud/platform SWE target.","board_fields","program_end",""
"keep","Amperesand","DevOps Engineer","https://jobright.ai/jobs/info/6a6a63a416c69119640fe0d2","newgrad_jobs","new_grad_2027_start","On Site","Reno, NV, United States","1 hour ago","2026-07-29T22:01:12+00:00","core","cloud_swe","high","fit_priority: DevOps/platform engineering is a direct cloud-infrastructure target.","board_fields","program_end",""
"keep","Apple","Machine Learning Engineer - AI Evaluation & LLM Systems","https://jobright.ai/jobs/info/6a6a630b8693c23e7fb7a6af","newgrad_jobs","new_grad_2027_start","On Site","Cupertino, CA, United States","1 hour ago","2026-07-29T22:01:12+00:00","core","data_ml","high","fit_priority: ML engineering, LLM systems, and AI evaluation directly match the candidate's core interests.","board_fields","program_end",""
"keep","Black Kite","AI Automation Specialist","https://jobright.ai/jobs/info/6a3eddd3ce7cce40b34222c7","newgrad_jobs","new_grad_2027_start","On Site","Boston, MA","2 hours ago","2026-07-29T22:01:12+00:00","core","data_ml","high","fit_priority: AI automation is a target area and the on-site Boston location is preferred.","board_fields","program_end",""
"later","Black Kite","AI Automation Specialist","https://jobright.ai/jobs/info/6a6810a42bda4d2842856f73","newgrad_jobs","new_grad_2027_start","On Site","Boston, MA, United States","2 hours ago","2026-07-29T22:01:12+00:00","core","data_ml","medium","fit_priority: strong AI-automation fit, but this appears to duplicate the other Boston posting URL.","board_fields","n/a",""
"keep","Booz Allen Hamilton","Data Engineer","https://jobright.ai/jobs/info/6a68957bc1787161d1444fca","newgrad_jobs","new_grad_2027_start","On Site","Honolulu, HI, United States","1 hour ago","2026-07-29T22:01:12+00:00","broad","data_ml","high","fit_priority: direct data-engineering target; sponsorship signal alone is not a rejection gate.","board_fields","program_end",""
"keep","Booz Allen Hamilton","Software Engineer, Junior","https://jobright.ai/jobs/info/6a6a24c00b42f866b6196f55","newgrad_jobs","new_grad_2027_start","On Site","Springfield, VA, United States","1 hour ago","2026-07-29T22:01:12+00:00","core","cloud_swe","high","fit_priority: explicit junior SWE is a direct early-career target; sponsorship signal alone is not a rejection gate.","board_fields","program_end",""
"later","California Correctional Health Care Services","Security Operations Analyst","https://jobright.ai/jobs/info/6a6a66240b42f866b6198843","newgrad_jobs","new_grad_2027_start","Hybrid","Sacramento County, United States","1 hour ago","2026-07-29T22:01:12+00:00","practice","health_ai","high","fit_priority: security operations is adjacent cyber rather than a core SWE/data/ML target.","board_fields","n/a",""
"keep","Capgemini","JOB ID 12239: Software Engineer","https://jobright.ai/jobs/info/6a4733e08204a812e98cb25a","newgrad_jobs","new_grad_2027_start","On Site","Ashburn, VA, 20147, United States","1 hour ago","2026-07-29T22:01:12+00:00","broad","cloud_swe","high","fit_priority: direct on-site SWE role in the new-grad track is worth review.","board_fields","program_end",""
"keep","Cincinnati Children's","Developer I","https://jobright.ai/jobs/info/6a6a63e919d76667a2abf5b7","newgrad_jobs","new_grad_2027_start","On Site","Burnet, TX, United States","1 hour ago","2026-07-29T22:01:12+00:00","broad","health_ai","high","fit_priority: level-I developer role in healthcare aligns with early-career software and health-tech targets.","board_fields","program_end",""
"keep","DigiCert","Associate Backend Engineer.","https://jobright.ai/jobs/info/6a6a629e19d76667a2abf50a","newgrad_jobs","new_grad_2027_start","On Site","Sunnyvale, CA, United States","1 hour ago","2026-07-29T22:01:12+00:00","core","cloud_swe","high","fit_priority: associate backend engineering is a direct early-career cloud/platform target.","board_fields","program_end",""
"keep","Ford Motor Company","Full Stack Software Engineer","https://jobright.ai/jobs/info/6a6a5b2348355b3f12bf07f7","newgrad_jobs","new_grad_2027_start","Hybrid","Dearborn, MI, United States","2 hours ago","2026-07-29T22:01:12+00:00","broad","cloud_swe","high","fit_priority: direct hybrid SWE role is within the target cluster.","board_fields","program_end",""
"keep","Framatome North America","Early Career Software Engineer","https://jobright.ai/jobs/info/6a6a120816c69119640fc275","newgrad_jobs","new_grad_2027_start","On Site","Christiansburg, VA, United States","1 hour ago","2026-07-29T22:01:12+00:00","broad","cloud_swe","high","fit_priority: explicit early-career SWE is a direct new-grad target.","board_fields","program_end",""
"later","Metrea","Cyber Engineer","https://jobright.ai/jobs/info/6a6a63e148355b3f12bf0b25","newgrad_jobs","new_grad_2027_start","On Site","Baltimore, MD, United States","1 hour ago","2026-07-29T22:01:12+00:00","practice","cloud_swe","high","fit_priority: adjacent cyber engineering is relevant but lower priority than core SWE/data/ML roles.","board_fields","n/a",""
"later","Metrea","Cyber Engineer","https://jobright.ai/jobs/info/6a6a63ca16c69119640fe0e6","newgrad_jobs","new_grad_2027_start","On Site","Multi Locations: Annapolis Junction, MD, United States; Washington, DC, United States","1 hour ago","2026-07-29T22:01:12+00:00","practice","cloud_swe","high","fit_priority: adjacent cyber engineering is lower priority, and this may duplicate the other Metrea posting.","board_fields","n/a",""
"keep","SpaceX","Software Engineer, Telemetry (Starlink)","https://jobright.ai/jobs/info/6a6a2f38c63ba56308f51c76","newgrad_jobs","new_grad_2027_start","On Site","Hawthorne, CA, United States","1 hour ago","2026-07-29T22:01:12+00:00","core","cloud_swe","high","fit_priority: telemetry/platform SWE is a direct cloud and systems target.","board_fields","program_end",""
"keep","Tactical Engineering and Analysis, Inc.","Software Developer, Entry to Junior","https://jobright.ai/jobs/info/6a6a62280b42f866b6198609","newgrad_jobs","new_grad_2027_start","On Site","San Diego, CA, United States","1 hour ago","2026-07-29T22:01:12+00:00","broad","cloud_swe","high","fit_priority: explicit entry-to-junior software role is a direct early-career target.","board_fields","program_end",""
