decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm
later,FIRST,IT Data Operations Intern (Hybrid - NY office),https://jobright.ai/jobs/info/6a7665994817aa43070484a1,intern_list,internship_if_eligible,Hybrid,"New York, NY",2 days ago,2026-08-10T09:03:49-04:00,broad,data_ml,medium,"[intern_ok, fit_priority] Light data-operations fit and no stated 2027 cycle; timing evidence is incomplete.",board_fields,n/a,
later,GCI Communication Corp.,"Telecommunications Intern (Computer Science/Data Analytics - Anchorage, AK)",https://jobright.ai/jobs/info/6a763453bb6ca93ae5611782,intern_list,internship_if_eligible,Hybrid,"Anchorage, AK",2 days ago,2026-08-10T09:03:49-04:00,broad,data_ml,low,"[intern_ok, fit_priority] The CS/data-analytics focus is adjacent, but the cycle is unstated and the board requires current Anchorage-area residence.",board_fields,n/a,
later,"GULF MANAGEMENT, INC",Software Engineer & Business Systems Intern,https://jobright.ai/jobs/info/6a739ea5e55c73319eb18703,intern_list,internship_if_eligible,On Site,"Covington, LA",6 hours ago,2026-08-10T09:03:49-04:00,broad,cloud_swe,medium,"[intern_ok, fit_priority] Generic software/business-systems internship with no stated 2027 cycle; timing evidence is incomplete.",board_fields,n/a,
keep,"Hakkōda, an IBM Company",Federal Data Scientist Intern 2027,https://jobright.ai/jobs/info/6a772a197b3417772adea079,intern_list,internship_if_eligible,On Site,"Herndon, VA",2 days ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[intern_ok, fit_priority, dual_grad_dates] Explicit 2027 on-site federal data-science internship with strong quantitative fit.",board_fields,dual_date,
skip,Impulse Space,Manufacturing Data Analytics Intern (Fall 2026),https://jobright.ai/jobs/info/6a70e5b2cb96192a3684658b,intern_list,internship_if_eligible,On Site,"Redondo Beach, CA",2 days ago,2026-08-10T09:03:49-04:00,broad,data_ml,high,"[start_date_conflict, timing_expired] The title explicitly identifies a Fall 2026 internship cycle.",board_fields,n/a,
skip,Infineon Technologies,Intern - Product Engineering,https://jobright.ai/jobs/info/6a7998b0a26ccc369f83a2af,intern_list,internship_if_eligible,Hybrid,"Lynnwood, WA",3 hours ago,2026-08-10T09:03:49-04:00,practice,cloud_swe,high,"[non_target_role, fit_priority] Product engineering/testing and QA-oriented duties are outside the primary SWE/data/ML targets.",board_fields,n/a,
later,Infineon Technologies,Internship - Firmware Engineer,https://jobright.ai/jobs/info/6a79985ebb6ca93ae5617809,intern_list,internship_if_eligible,On Site,"Andover, MA",3 hours ago,2026-08-10T09:03:49-04:00,broad,cloud_swe,low,"[intern_ok, fit_priority] Firmware is adjacent to SWE, but the role asks for EE study and gives no 2027 cycle; timing evidence is incomplete.",board_fields,n/a,
skip,JPMorganChase,2027 Data for Good Hackathon - Data & AI Program - Summer Internship,https://jobright.ai/jobs/info/6a764ef4a26ccc369f834ce4,intern_list,internship_if_eligible,On Site,"Chicago, IL; Brooklyn, NY",2 days ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[hard_gate, intern_ok] The explicit December 2027–August 2028 graduation window matches neither verified graduation date.",board_fields,n/a,
skip,Marvell Technology,Applied Machine Learning Scientist Intern - PhD,https://jobright.ai/jobs/info/6a0699a7a88ea73abf7fcbf0,intern_list,internship_if_eligible,On Site,"Santa Clara, CA",1 day ago,2026-08-10T09:03:49-04:00,practice,data_ml,high,[hard_gate] The title explicitly identifies a PhD internship.,board_fields,n/a,
skip,Marvell Technology,Applied Machine Learning Scientist Intern - PhD,https://jobright.ai/jobs/info/68dc96c4ddc10244dd6771a5,intern_list,internship_if_eligible,On Site,"Santa Clara, CA",1 day ago,2026-08-10T09:03:49-04:00,practice,data_ml,high,[hard_gate] The title explicitly identifies a PhD internship.,board_fields,n/a,
skip,Medlaunch Concepts,Fall 2026 Internship- AI/ML Developer,https://jobright.ai/jobs/info/6a778af4a26ccc369f837841,intern_list,internship_if_eligible,Remote,United States,1 day ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[remote, start_date_conflict, timing_expired] The role is fully remote and explicitly a Fall 2026 internship.",board_fields,n/a,
keep,Medpace,Feasibility Informatics Internship/Co-Op Spring 2027,https://jobright.ai/jobs/info/6a2fc044093df201d07ae643,intern_list,internship_if_eligible,On Site,"Cincinnati, OH",4 days ago,2026-08-10T09:03:49-04:00,core,health_ai,medium,"[intern_ok, fit_priority, dual_grad_dates] Explicit Spring 2027 on-site health-informatics internship; the board permits master's study and shows no incompatible date window.",board_fields,dual_date,
skip,Medtronic,Engineering Intern – Summer 2027,https://jobright.ai/jobs/info/6a6d7fb25c54bc4752cf2749,intern_list,internship_if_eligible,Hybrid,"Boston, MA; Boulder, CO; Brooklyn Center, MN; Brooklyn Park, MN; Dexter, MI; Eatontown, NJ; Fort Worth, TX; Fridley, MN; Irvine, CA; Jacksonville, FL; Lafayette, CO; Mansfield, MA; Memphis, TN; Minneapolis, MN; Mounds View, MN; Newton, MA; North Haven, CT; Plymouth, MN; Santa Ana, CA; Santa Rosa, CA; Tempe, AZ",4 hours ago,2026-08-10T09:03:49-04:00,broad,health_ai,high,"[hard_gate, intern_ok] The Winter 2027–Spring 2029 graduation window matches neither verified date; the explicit F-1 exclusion is also a hard eligibility conflict.",board_fields,n/a,
skip,Medtronic,Software Engineering Intern – Summer 2027,https://jobright.ai/jobs/info/6a6d7fae020ee9240900a60e,intern_list,internship_if_eligible,On Site,"Fridley, MN; Tempe, AZ; Eatontown, NJ; Santa Rosa, CA; Lafayette, CO; Boulder, CO; Plymouth, MN; Mounds View, MN; Irvine, CA; North Haven, CT; Memphis, TN; Newton, MA; Dexter, MI; Santa Ana, CA; Mansfield, MA; Fort Worth, TX; Minneapolis, MN; Brooklyn Center, MN; Jacksonville, FL; Boston, MA; Brooklyn Park, MN",4 hours ago,2026-08-10T09:03:49-04:00,core,health_ai,high,"[hard_gate, intern_ok] The Winter 2027–Spring 2029 graduation window matches neither verified date; the explicit F-1 exclusion is also a hard eligibility conflict.",board_fields,n/a,
keep,Milliman,Healthcare Data Analyst Intern (Summer 2027) - Indianapolis Health,https://jobright.ai/jobs/info/6a760d46bb6ca93ae5610aa8,intern_list,internship_if_eligible,On Site,"Indianapolis, IN",2 days ago,2026-08-10T09:03:49-04:00,broad,health_ai,high,"[intern_ok, fit_priority, dual_grad_dates] Explicit Summer 2027 on-site healthcare data-analytics internship with quantitative and coding alignment.",board_fields,dual_date,
later,"PCI Services, LLC",Software Analyst - Intern,https://jobright.ai/jobs/info/6a78d1ec67a1ad0bc53ce26c,intern_list,internship_if_eligible,Hybrid,"Norman, OK",17 hours ago,2026-08-10T09:03:49-04:00,broad,cloud_swe,medium,"[intern_ok, fit_priority] Software-analysis fit is relevant but broad, and no 2027 internship cycle is stated; timing evidence is incomplete.",board_fields,n/a,
skip,PNC,"Data, Modeling, and Analytics Undergraduate Intern",https://jobright.ai/jobs/info/6a721b9171acd469eeda60c7,intern_list,internship_if_eligible,On Site,"Pittsburgh, PA; Tysons, VA",5 days ago,2026-08-10T09:03:49-04:00,practice,data_ml,high,"[hard_gate, traditional_student_coop] The role explicitly requires undergraduate study and junior status, which do not match the master's profile.",board_fields,n/a,
skip,Postman,"AI Engineer, Internship - Summer 2026 - Applications Open Now",https://jobright.ai/jobs/info/6a77c63a67a1ad0bc53cce34,intern_list,internship_if_eligible,On Site,"Berkeley, CA; San Francisco, CA",1 day ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[start_date_conflict, timing_expired] The title explicitly identifies a Summer 2026 internship cycle.",board_fields,n/a,
skip,Protagonist,Computational Social Science Intern (Fall 2026),https://jobright.ai/jobs/info/6a723111e2b7476e7b211d24,intern_list,internship_if_eligible,On Site,"Washington, DC",5 days ago,2026-08-10T09:03:49-04:00,broad,data_ml,high,"[start_date_conflict, timing_expired] The title explicitly identifies a Fall 2026 internship cycle.",board_fields,n/a,
later,QGC,Data Scientist Internship,https://jobright.ai/jobs/info/6a7371e8e55c73319eb1757f,intern_list,internship_if_eligible,On Site,"Washington, DC",4 days ago,2026-08-10T09:03:49-04:00,core,data_ml,medium,"[intern_ok, fit_priority] Strong data-science fit, but no 2027 internship cycle is stated; timing evidence is incomplete.",board_fields,n/a,
later,Rho,Quantitative Analyst Intern,https://jobright.ai/jobs/info/6a7369fae55c73319eb171bd,intern_list,internship_if_eligible,On Site,"New York, NY",4 days ago,2026-08-10T09:03:49-04:00,broad,data_ml,medium,"[intern_ok, fit_priority] Quantitative work is adjacent and technically relevant, but no 2027 internship cycle is stated.",board_fields,n/a,
skip,Rippling,Full Stack Software Engineer Intern - Winter 2027,https://jobright.ai/jobs/info/6a2aab7ed3ec8317fe1448c6,intern_list,internship_if_eligible,Hybrid,"San Francisco, CA; New York, NY; Seattle, WA",1 hour ago,2026-08-10T09:03:49-04:00,core,cloud_swe,high,"[hard_gate, intern_ok] Winter 2027 is stated, but the role requires graduation after the internship, conflicting with the verified December 2026 program end.",board_fields,n/a,
skip,Rippling,Machine Learning Software Engineer Intern - Winter 2027,https://jobright.ai/jobs/info/6a29564f495d985b99422cf8,intern_list,internship_if_eligible,On Site,"San Francisco, CA; New York, NY",23 hours ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[hard_gate, intern_ok] Winter 2027 is stated, but the role requires active M.Sc./PhD enrollment during the internship, conflicting with the verified program end.",board_fields,n/a,
skip,Rippling,Machine Learning Software Engineer Intern - Winter 2027,https://jobright.ai/jobs/info/6a55f31cf7517b519ad5221c,intern_list,internship_if_eligible,Hybrid,"San Francisco, CA; New York, NY",23 hours ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[hard_gate, intern_ok] Winter 2027 is stated, but the role requires active M.Sc./PhD enrollment during the internship, conflicting with the verified program end.",board_fields,n/a,
skip,Rippling,Software Engineer Intern - Backend Focused - Winter 2027,https://jobright.ai/jobs/info/6a2d15adfc0644749054bc61,intern_list,internship_if_eligible,Hybrid,"San Francisco, CA; Seattle, WA",1 hour ago,2026-08-10T09:03:49-04:00,core,cloud_swe,high,"[hard_gate, intern_ok] Winter 2027 is stated, but the role requires graduation after the internship, conflicting with the verified December 2026 program end.",board_fields,n/a,
skip,SAP,SAP iXp Intern - AI Research PhD Associate,https://jobright.ai/jobs/info/6a7956c267a1ad0bc53cedc9,intern_list,internship_if_eligible,Hybrid,"Palo Alto, CA; Seattle, WA",3 hours ago,2026-08-10T09:03:49-04:00,practice,data_ml,high,[hard_gate] The role explicitly requires a second-year PhD student or postdoc.,board_fields,n/a,
later,Sandhills Global,"Data Scientist Intern - In Office, Scottsdale, AZ only",https://jobright.ai/jobs/info/6a72dd2f10edfd1ac5c16dbc,intern_list,internship_if_eligible,On Site,"Scottsdale, AZ",5 days ago,2026-08-10T09:03:49-04:00,core,data_ml,medium,"[intern_ok, fit_priority] Relevant data-science/ML fit, but no 2027 internship cycle is stated; timing evidence is incomplete.",board_fields,n/a,
later,Scale AI,AI Builder Intern,https://jobright.ai/jobs/info/6a535a768ef95364ead91ec8,intern_list,internship_if_eligible,On Site,"San Francisco, CA; New York, NY",59 minutes ago,2026-08-10T09:03:49-04:00,core,cloud_swe,medium,"[intern_ok, fit_priority] Excellent agentic-AI builder fit, but no 2027 internship cycle is stated; timing evidence is incomplete.",board_fields,n/a,
later,Scale AI,AI Builder Intern,https://jobright.ai/jobs/info/6a23b8acd46c0f799608597d,intern_list,internship_if_eligible,On Site,"San Francisco, CA; New York, NY",59 minutes ago,2026-08-10T09:03:49-04:00,core,cloud_swe,medium,"[intern_ok, fit_priority] Excellent agentic-AI builder fit, but no 2027 internship cycle is stated; timing evidence is incomplete.",board_fields,n/a,
skip,Scale AI,Technical Advisor Specialist (Part-Time Internship),https://jobright.ai/jobs/info/68f92a7da628d10664e89c38,intern_list,internship_if_eligible,Remote,United States,59 minutes ago,2026-08-10T09:03:49-04:00,broad,data_ml,high,[remote] The board explicitly marks the role fully remote.,board_fields,n/a,
skip,Steel Partners Holdings,AI Intern - HR,https://jobright.ai/jobs/info/6a5da67b856af468ab011b78,intern_list,internship_if_eligible,Remote,United States,11 hours ago,2026-08-10T09:03:49-04:00,broad,data_ml,high,[remote] The board explicitly marks the role fully remote.,board_fields,n/a,
skip,Susquehanna International Group,Analytics Internship: Fall 2026,https://jobright.ai/jobs/info/6a3d5805d261407de97ffe01,intern_list,internship_if_eligible,On Site,"Richmond, VA",3 days ago,2026-08-10T09:03:49-04:00,broad,data_ml,high,"[start_date_conflict, timing_expired] The title explicitly identifies a Fall 2026 internship cycle.",board_fields,n/a,
skip,The Leading Hotels of the World,Quality Analytics Intern,https://jobright.ai/jobs/info/6a7629a8a26ccc369f8340dd,intern_list,internship_if_eligible,On Site,"New York, NY",2 days ago,2026-08-10T09:03:49-04:00,practice,data_ml,high,"[non_target_role, fit_priority] Hospitality quality analytics centered on office spreadsheets is outside the primary technical targets.",board_fields,n/a,
skip,The Nuclear Company,Fall 2026 AI Software Engineering Intern,https://jobright.ai/jobs/info/6a7610067b3417772ade6835,intern_list,internship_if_eligible,On Site,"Washington, DC",18 hours ago,2026-08-10T09:03:49-04:00,core,cloud_swe,high,"[start_date_conflict, timing_expired] The title explicitly identifies a Fall 2026 internship cycle.",board_fields,n/a,
skip,The Nuclear Company,Spring 2027 Data Science Intern,https://jobright.ai/jobs/info/6a7622897b3417772ade6e1c,intern_list,internship_if_eligible,On Site,"Washington, DC",2 days ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[hard_gate, intern_ok] Spring 2027 is stated, but the six-month role requires returning to school afterward, conflicting with the verified program end.",board_fields,n/a,
skip,The Nuclear Company,Summer 2027 Data Science Intern,https://jobright.ai/jobs/info/6a762287bb6ca93ae56111cd,intern_list,internship_if_eligible,On Site,"Washington, DC",2 days ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[hard_gate, intern_ok] The explicit December 2027–June 2028 graduation window matches neither verified graduation date.",board_fields,n/a,
skip,TikTok,Data Science Intern (Advertisement Team) - 2026 Start (PhD),https://jobright.ai/jobs/info/6a73f24d8cd88e7ccbf5ae79,intern_list,internship_if_eligible,On Site,"San Jose, CA",4 days ago,2026-08-10T09:03:49-04:00,practice,data_ml,high,"[start_date_conflict, timing_expired, hard_gate] The title explicitly states a 2026 start and PhD-only status.",board_fields,n/a,
keep,TikTok,Data Science Intern (TikTok Product) - 2027 Summer,https://jobright.ai/jobs/info/6a7284f8ee751e0c793493e5,intern_list,internship_if_eligible,On Site,"San Jose, CA",5 days ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[intern_ok, fit_priority, dual_grad_dates] Explicit Summer 2027 on-site data-science internship aligned with statistical and causal methods.",board_fields,dual_date,
keep,TikTok,Data Scientist Intern (VOD Data) - 2027 Summer,https://jobright.ai/jobs/info/6a72f51b6ffeee418e5b7eac,intern_list,internship_if_eligible,On Site,"San Jose, CA",5 days ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[intern_ok, fit_priority, dual_grad_dates] Explicit Summer 2027 on-site data-science internship with strong technical fit.",board_fields,dual_date,
skip,TikTok,Research Scientist Intern – TikTok Recommendation(NextGen LLM) - Global Frontier Tech Recruitment Program - 2027 Start (PhD),https://jobright.ai/jobs/info/6a5020ae397d8d353c28dfbd,intern_list,internship_if_eligible,On Site,"San Jose, CA",1 day ago,2026-08-10T09:03:49-04:00,practice,data_ml,high,[hard_gate] The title and requirements explicitly make this a PhD internship.,board_fields,n/a,
keep,Trillium Trading,Software Engineer Intern - Summer 2027,https://jobright.ai/jobs/info/6a7613704817aa4307046a3e,intern_list,internship_if_eligible,On Site,"New York, NY",6 hours ago,2026-08-10T09:03:49-04:00,core,cloud_swe,high,"[intern_ok, fit_priority, dual_grad_dates] Explicit Summer 2027 on-site software-engineering internship with core programming and algorithms fit.",board_fields,dual_date,
skip,University of Oklahoma,(Revised) Undergraduate Intern in AI (Fall),https://jobright.ai/jobs/info/6a7678827b3417772ade87cf,intern_list,internship_if_eligible,On Site,"Norman, OK",2 days ago,2026-08-10T09:03:49-04:00,practice,data_ml,high,"[hard_gate, traditional_student_coop, non_target_role] The role is restricted to full-time OU DFCAS undergraduates and its listed duties are not a technical AI role.",board_fields,n/a,
later,WebFX,Web Developer Internship,https://jobright.ai/jobs/info/6a1984569111f771d1a06393,intern_list,internship_if_eligible,On Site,"Harrisburg, PA",2 hours ago,2026-08-10T09:03:49-04:00,practice,cloud_swe,medium,"[intern_ok, fit_priority] Generic web development is lower-priority front-end work, and no 2027 internship cycle is stated.",board_fields,n/a,
later,impact.com,Associate Software Engineer intern,https://jobright.ai/jobs/info/6a7487e7bb6ca93ae560a772,intern_list,internship_if_eligible,On Site,"Santa Barbara, CA",16 hours ago,2026-08-10T09:03:49-04:00,core,cloud_swe,medium,"[intern_ok, fit_priority] Backend Java/REST fit is relevant, but no 2027 internship cycle is stated; timing evidence is incomplete.",board_fields,n/a,
keep,AEG,Associate Data Scientist,https://jobright.ai/jobs/info/6a3d8ace4d047136e093418a,newgrad_jobs,new_grad_2027_start,On Site,"Los Angeles, CA",1 day ago,2026-08-10T09:03:49-04:00,core,data_ml,medium,"[fit_priority, dual_grad_dates] On-site associate data-scientist role is directly on target; board timing and graduation details are incomplete.",board_fields,dual_date,
skip,Amplify,Associate Data Scientist,https://jobright.ai/jobs/info/6a58f9ad4da96a42cfd8e4d7,newgrad_jobs,new_grad_2027_start,Remote,United States,3 days ago,2026-08-10T09:03:49-04:00,core,data_ml,high,[remote] The board explicitly marks the role fully remote.,board_fields,n/a,
skip,Blueberry Hill LitCon,Data Analyst,https://jobright.ai/jobs/info/6a78a8fdb17cba5690361c76,newgrad_jobs,new_grad_2027_start,Remote,United States,20 hours ago,2026-08-10T09:03:49-04:00,broad,data_ml,high,[remote] The board explicitly marks the role fully remote.,board_fields,n/a,
keep,Booz Allen Hamilton,Data Scientist,https://jobright.ai/jobs/info/6a64289e979290281c7058c7,newgrad_jobs,new_grad_2027_start,On Site,"Alexandria, VA; Annapolis Junction, MD; Arlington, VA; Belcamp, MD; Fort Meade, MD; Washington, DC",3 hours ago,2026-08-10T09:03:49-04:00,core,data_ml,medium,"[fit_priority, dual_grad_dates] On-site data-scientist role is directly on target; board fields do not state a clearance or timing gate.",board_fields,dual_date,
keep,Booz Allen Hamilton,Data Scientist,https://jobright.ai/jobs/info/6a66b1920c8e2b4f36dd5a8b,newgrad_jobs,new_grad_2027_start,On Site,"Annapolis Junction, MD; Fort Meade, MD",3 hours ago,2026-08-10T09:03:49-04:00,core,data_ml,medium,"[fit_priority, dual_grad_dates] On-site data-scientist role is directly on target; board fields do not state a clearance or timing gate.",board_fields,dual_date,
keep,ByteDance,"Software Engineer - Applied Machine Learning, Engine",https://jobright.ai/jobs/info/6a789395a26ccc369f838d63,newgrad_jobs,new_grad_2027_start,On Site,"San Jose, CA",22 hours ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[fit_priority, dual_grad_dates] On-site applied-ML software role is a strong match for ML systems and infrastructure interests.",board_fields,dual_date,
keep,City and County of San Francisco,Technology Engineer - Associate (1041) - Networks Specialty - Citywide (C00087),https://jobright.ai/jobs/info/6a55728a2084cd792b478bd9,newgrad_jobs,new_grad_2027_start,On Site,"San Francisco, CA",12 hours ago,2026-08-10T09:03:49-04:00,broad,cloud_swe,medium,"[fit_priority, dual_grad_dates] Associate network technology role is relevant to cloud/platform engineering; board timing details are incomplete.",board_fields,dual_date,
later,Constellis,Data Analyst,https://jobright.ai/jobs/info/6a6892605f2a9115e18d8885,newgrad_jobs,new_grad_2027_start,On Site,"Lakewood, CO",22 hours ago,2026-08-10T09:03:49-04:00,broad,data_ml,medium,[fit_priority] On-site data analyst is relevant but light analytics is lower priority; board timing details are incomplete.,board_fields,n/a,
skip,Danaher,"Field Service Engineer - Wichita, KS",https://jobright.ai/jobs/info/6a791148a26ccc369f83960b,newgrad_jobs,new_grad_2027_start,Remote,United States,1 hour ago,2026-08-10T09:03:49-04:00,practice,health_ai,high,"[remote, non_target_role] The board marks the role fully remote, and field service engineering is outside the software/data/ML targets.",board_fields,n/a,
keep,ETAP Software,Power Systems AI/ML Engineer,https://jobright.ai/jobs/info/6a2376c3dedf78312c7ac4d7,newgrad_jobs,new_grad_2027_start,Hybrid,"Irvine, CA",21 hours ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[fit_priority, dual_grad_dates] Hybrid AI/ML engineering role is directly aligned with applied ML.",board_fields,dual_date,
later,"Enigma Technologies, Inc.",Data Operations Associate,https://jobright.ai/jobs/info/6a78d4a54817aa430704c1e8,newgrad_jobs,new_grad_2027_start,On Site,"New York, NY",16 hours ago,2026-08-10T09:03:49-04:00,broad,data_ml,medium,[fit_priority] Data operations is adjacent but lower priority than engineering or data science; board timing details are incomplete.,board_fields,n/a,
keep,Esri,Data Scientist I,https://jobright.ai/jobs/info/6a3c3518882f121f56a33ce8,newgrad_jobs,new_grad_2027_start,On Site,"St. Louis, MO",2 days ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[fit_priority, dual_grad_dates] On-site Data Scientist I role is directly aligned with the data/ML target.",board_fields,dual_date,
keep,FanDuel,"Data Scientist, Experimentation",https://jobright.ai/jobs/info/6a3d8b8d122f340d29cf12c6,newgrad_jobs,new_grad_2027_start,Hybrid,"New York, NY",2 days ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[fit_priority, dual_grad_dates] Hybrid experimentation data-science role is directly aligned with statistical data/ML work.",board_fields,dual_date,
keep,Fanatics,Data Scientist I,https://jobright.ai/jobs/info/6a63b3768d53603449603c4d,newgrad_jobs,new_grad_2027_start,Hybrid,"Denver, CO; New York, NY",1 day ago,2026-08-10T09:03:49-04:00,core,data_ml,high,"[fit_priority, dual_grad_dates] Hybrid Data Scientist I role is directly aligned with the data/ML target.",board_fields,dual_date,
later,FieldAI,Field Data Analyst,https://jobright.ai/jobs/info/6a0670b27c753c287f703727,newgrad_jobs,new_grad_2027_start,On Site,"Irvine, CA",1 day ago,2026-08-10T09:03:49-04:00,broad,data_ml,medium,[fit_priority] Field data analysis is relevant but lighter and less central than data-science or engineering roles.,board_fields,n/a,
