decision,company,role,url,source,track,work_model,location,posted_relative,fetched_at,suggested_lane,suggested_cluster,confidence,reason,evidence_basis,grad_display_hint,user_confirm,apply_url,apply_url_confidence,apply_ats,apply_matched_title,apply_resolve_evidence
later,Sysco,Software Dev Engineer Intern,https://jobright.ai/jobs/info/6a869954d34f700f87fc1edf,jobright_matches,,,,,2026-08-20T18:02:47-04:00,core,cloud_swe,medium,"intern_ok + fit_priority: SWE intern is in-cluster, but board fields show no 2027 term so timing is uncertain.",board_fields,n/a,,,,,,
skip,T-Mobile,Sr. AI Commercialization Strategy Manager,https://jobright.ai/jobs/info/6a8777224afae74a08348c11,jobright_matches,,,,,2026-08-20T18:02:47-04:00,practice,data_ml,high,"non_target_role: Sr. AI Commercialization Strategy Manager is a strategy/manager role, not SWE/data/ML engineering.",board_fields,n/a,,,,,,
skip,Amazon,Robotics - Software Development Engineer Intern/Co-op - 2026,https://jobright.ai/jobs/info/692fa8a6fa28370be26ac820,intern_list,internship_if_eligible,On Site,"Arlington, VA; Nashville, TN",2 hours ago,2026-08-20T18:02:59-04:00,core,cloud_swe,high,start_date_conflict + timing_expired: title is Robotics SDE Intern/Co-op - 2026.,board_fields,n/a,,,,,,
keep,Blue Shield of California,Intern - Data Full Stack Engineer,https://jobright.ai/jobs/info/6a87391be8b6601d12902637,intern_list,internship_if_eligible,Hybrid,"Oakland, CA",1 hour ago,2026-08-20T18:02:59-04:00,core,cloud_swe,high,intern_ok + fit_priority + dual_grad_dates: hybrid data full-stack intern; stated graduation window December 2026–June 2028 includes program end.,board_fields,program_end,,,weak,,,title overlap 0.40 on lever board 'blue' (10 postings)
skip,ByteDance,Student Researcher (AI Foundation Models Infrastructure – Seed Infra) – 2026 Start,https://jobright.ai/jobs/info/6a87122bcde3717f9e9aff7c,intern_list,internship_if_eligible,On Site,"Seattle, WA",7 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,high,start_date_conflict + timing_expired: title is Student Researcher … 2026 Start.,board_fields,n/a,,,,,,
skip,Chase,2027 Code for Good Hackathon - Software Engineer Program - Summer Internship – United States,https://jobright.ai/jobs/info/6a702350f5953013637f74d2,intern_list,internship_if_eligible,On Site,"Chicago, IL; Columbus, OH; Houston, TX; Jersey City, NJ; New York, NY; Palo Alto, CA; Plano, TX; Tampa, FL; Wilmington, DE",2 hours ago,2026-08-20T18:02:59-04:00,practice,cloud_swe,high,hard_gate: expected graduation December 2027–June 2028 matches neither December 2026 program end nor March 2027 commencement.,board_fields,n/a,,,,,,
skip,Chase,2027 Data & AI Program - Summer Internship - Analyst - United States,https://jobright.ai/jobs/info/6a86f27425fc4e7ae3daa6e1,intern_list,internship_if_eligible,On Site,"Chicago, IL; New York Metro, United States; Columbus, OH; Delaware Metro, United States; Plano, TX; Palo Alto, CA",9 hours ago,2026-08-20T18:02:59-04:00,practice,data_ml,high,hard_gate: graduating December 2027–August 2028 matches neither real date.,board_fields,n/a,,,,,,
skip,CliquePrize - Local Giveaway Marketing for Small Businesses,Swift iPhone Mobile (Non Paid Academic Credit Only) Developer Internship - USA Interns only,https://jobright.ai/jobs/info/6a876026e8b6601d12903396,intern_list,internship_if_eligible,Remote,United States,1 hour ago,2026-08-20T18:02:59-04:00,practice,cloud_swe,high,"remote: work_model is Remote / United States (unpaid academic-credit intern is additional non-target signal, not the skip reason).",board_fields,n/a,,,,,,
skip,Cohere,Software Engineer Intern (Fall / Winter 2026),https://jobright.ai/jobs/info/6a2d7ee0fc0644749054c56b,intern_list,internship_if_eligible,Remote,United States,2 hours ago,2026-08-20T18:02:59-04:00,core,cloud_swe,high,remote + start_date_conflict + timing_expired: Remote work_model and Fall/Winter 2026 intern term.,board_fields,n/a,,,,,,
later,DHL Express,Data Analytics and Data Catalog Intern,https://jobright.ai/jobs/info/6a8764cb680f314a29d38980,intern_list,internship_if_eligible,On Site,"Erlanger, KY",1 hour ago,2026-08-20T18:02:59-04:00,practice,data_ml,medium,fit_priority: data-catalog analytics intern is light analytics; no explicit 2027 term.,board_fields,n/a,,,,,,
later,Delta Air Lines,"Graduate Intern, Data Scientist (Spring 2027)",https://jobright.ai/jobs/info/6a7d1219d77e8156a8e35be0,intern_list,internship_if_eligible,On Site,"Atlanta, GA",1 day ago,2026-08-20T18:02:59-04:00,core,data_ml,medium,"intern_ok + dual_grad_dates: Spring 2027 DS intern is in-window, but still-pursuing-master’s language overlaps the FT start window; prefer later.",board_fields,dual_date,,,,,,
skip,Detroit Lions,Quantitative Research Intern,https://jobright.ai/jobs/info/6a85dd1c74e02153f1458e49,intern_list,internship_if_eligible,Remote,United States,1 day ago,2026-08-20T18:02:59-04:00,broad,data_ml,high,remote: work_model is Remote / United States.,board_fields,n/a,,,,,,
later,Dragin,"Software Engineering, Applied AI, Internship, In Office",https://jobright.ai/jobs/info/6a875d38680f314a29d38694,intern_list,internship_if_eligible,On Site,"New York, NY; Long Island, New York, United States",2 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,medium,"intern_ok + fit_priority: on-site applied-AI SWE intern, but no explicit 2027 term.",board_fields,n/a,,,,,,
later,Elevate,"Intern, AI Enablement",https://jobright.ai/jobs/info/6a874c9dd34f700f87fc4a80,intern_list,internship_if_eligible,On Site,"Fort Worth, TX; Addison, TX",1 hour ago,2026-08-20T18:02:59-04:00,broad,data_ml,medium,fit_priority: AI enablement intern is adjacent; no explicit 2027 term.,board_fields,n/a,,,,,,
skip,Excellus BCBS,College Intern - AI Engineering - Fall 2026 (Multiple Openings),https://jobright.ai/jobs/info/6a871d23e8b6601d12901b16,intern_list,internship_if_eligible,On Site,"Rochester, NY; Albany, NY; Binghamton, NY; Buffalo, NY; DeWitt, NY",5 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,high,start_date_conflict + timing_expired: College Intern - AI Engineering - Fall 2026.,board_fields,n/a,,,,,,
skip,Excellus BCBS,College Intern - Innovation & AI Cohort - Fall 2026 (Multiple Openings),https://jobright.ai/jobs/info/6a871d26680f314a29d36efb,intern_list,internship_if_eligible,On Site,"Rochester, NY; Albany, NY; Binghamton, NY; Buffalo, NY; DeWitt, NY",5 hours ago,2026-08-20T18:02:59-04:00,broad,data_ml,high,start_date_conflict + timing_expired: College Intern - Innovation & AI Cohort - Fall 2026.,board_fields,n/a,,,,,,
later,Fannie Mae,Campus – Data Science Intern (Analytics & Modeling Program),https://jobright.ai/jobs/info/6a8717e0680f314a29d36dd1,intern_list,internship_if_eligible,On Site,"Washington, DC",22 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,medium,intern_ok + fit_priority: campus DS intern is in-cluster; no 2027 term on the board. Sponsorship wording is not a skip.,board_fields,n/a,,,,,,
skip,Hubbell Incorporated,2027 Summer Intern: Operations - Business Intelligence & Analytics,https://jobright.ai/jobs/info/6a874839e8b6601d12902acb,intern_list,internship_if_eligible,On Site,"St. Louis, MO",3 hours ago,2026-08-20T18:02:59-04:00,practice,data_ml,high,"hard_gate: requires full-time enrollment throughout May–August 2027, after program end 2026-12-18 and commencement 2027-03.",board_fields,n/a,,,,,,
keep,IBM,Co-Op Data Engineer 2027,https://jobright.ai/jobs/info/6a86f3eb25fc4e7ae3daa723,intern_list,internship_if_eligible,On Site,"State College, PA",9 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,high,intern_ok + fit_priority: Co-Op Data Engineer 2027 is an on-site 2027-cycle data role.,board_fields,dual_date,,,none,,,
keep,IBM,Co-Op Data Scientist 2027,https://jobright.ai/jobs/info/6a86f3e9cde3717f9e9af574,intern_list,internship_if_eligible,On Site,"State College, PA",9 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,high,intern_ok + dual_grad_dates: Co-Op Data Scientist 2027; graduation May 2026 or later includes December 2026 completion.,board_fields,program_end,,,none,,,
keep,IBM,Data and AI Intern 2027,https://jobright.ai/jobs/info/6a87623fe8b6601d1290342a,intern_list,internship_if_eligible,Hybrid,"Armonk, NY",1 hour ago,2026-08-20T18:02:59-04:00,core,data_ml,high,intern_ok + fit_priority: hybrid Data and AI Intern 2027.,board_fields,dual_date,,,none,,,
keep,IBM,Federal Data Scientist Intern 2027,https://jobright.ai/jobs/info/6a86f47e25fc4e7ae3daa76c,intern_list,internship_if_eligible,On Site,"Herndon, VA",9 hours ago,2026-08-20T18:02:59-04:00,broad,data_ml,medium,intern_ok + fit_priority: Federal Data Scientist Intern 2027 is in-cluster; board text does not state a clearance/citizenship hard gate.,board_fields,dual_date,,,none,,,
keep,IBM,Intern Data Scientist 2027 – AI & Data Analytics,https://jobright.ai/jobs/info/6a7fcd50927c79391ad0d13b,intern_list,internship_if_eligible,On Site,"Dallas, TX",2 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,high,intern_ok + fit_priority: Intern Data Scientist 2027 – AI & Data Analytics (Dallas).,board_fields,dual_date,,,none,,,
keep,IBM,Intern Data Scientist 2027 – AI & Data Analytics,https://jobright.ai/jobs/info/6a86f94ce8b6601d12900ecd,intern_list,internship_if_eligible,On Site,"Chicago, IL; Dallas, TX",9 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,high,intern_ok + fit_priority: Intern Data Scientist 2027 – AI & Data Analytics (Chicago/Dallas).,board_fields,dual_date,,,none,,,
keep,IBM,Intern Data Scientist 2027 – AI & Data Analytics,https://jobright.ai/jobs/info/6a7fcd6ab56bea5779c0f599,intern_list,internship_if_eligible,On Site,"New York, NY",1 day ago,2026-08-20T18:02:59-04:00,core,data_ml,high,intern_ok + fit_priority: Intern Data Scientist 2027 – AI & Data Analytics (New York).,board_fields,dual_date,,,none,,,
later,Intel,AI Software Engineering Intern,https://jobright.ai/jobs/info/6a69f28bc63ba56308f507b2,intern_list,internship_if_eligible,Hybrid,"Folsom, CA; Hillsboro, OR; Phoenix, AZ",2 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,medium,"intern_ok + fit_priority: AI SWE intern is in-cluster, but part-time 6–12 month timing is uncertain vs Summer 2027.",board_fields,n/a,,,,,,
later,Intel,Software Development Graduate Intern,https://jobright.ai/jobs/info/6a8377d7b5a0ac0e84a2623f,intern_list,internship_if_eligible,On Site,"Folsom, CA",2 hours ago,2026-08-20T18:02:59-04:00,core,cloud_swe,medium,"intern_ok: graduate SWE intern (MS/PhD, not PhD-only) with 6+ month duration and no explicit 2027 term.",board_fields,n/a,,,,,,
later,Interactive Brokers,Cybersecurity Internship 2027,https://jobright.ai/jobs/info/6a871a3625fc4e7ae3dab4ab,intern_list,internship_if_eligible,On Site,"Greenwich, CT",1 hour ago,2026-08-20T18:02:59-04:00,practice,cloud_swe,medium,"fit_priority: Cybersecurity Internship 2027 is adjacent cyber, not auto-skip; lower priority than SWE/ML.",board_fields,dual_date,,,,,,
keep,Interactive Brokers,Software Developer Summer Internship - 2027,https://jobright.ai/jobs/info/6a872d0a4afae74a08347041,intern_list,internship_if_eligible,On Site,"Greenwich, CT",1 hour ago,2026-08-20T18:02:59-04:00,core,cloud_swe,high,intern_ok + fit_priority: on-site Software Developer Summer Internship 2027.,board_fields,dual_date,,,none,,,
skip,JPMorganChase,2027 Data & AI Program - Summer Internship - Analyst - United States,https://jobright.ai/jobs/info/6a86ea6c680f314a29d3602e,intern_list,internship_if_eligible,On Site,"Chicago, IL; New York Metro, United States; Columbus, OH; Delaware Metro, United States; Plano, TX; Palo Alto, CA",10 hours ago,2026-08-20T18:02:59-04:00,practice,data_ml,high,hard_gate: graduating December 2027–August 2028 matches neither real date.,board_fields,n/a,,,,,,
later,Jackson EMC,Strategic Planning & Business Analytics Intern (College),https://jobright.ai/jobs/info/6a8689f7cc81eb647e9f2f4f,intern_list,internship_if_eligible,On Site,"Jefferson, GA",17 hours ago,2026-08-20T18:02:59-04:00,practice,data_ml,medium,fit_priority + traditional_student_coop: college business-analytics intern is light analytics.,board_fields,n/a,,,,,,
skip,"Lifetime Benefit Solutions, Inc.",College Intern - AI Engineering - Fall 2026 (Multiple Openings),https://jobright.ai/jobs/info/6a8716dee8b6601d1290198b,intern_list,internship_if_eligible,On Site,"Rochester, MN; Buffalo, NY; DeWitt, AR; Binghamton, NY; Albany, NY",5 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,high,start_date_conflict + timing_expired: College Intern - AI Engineering - Fall 2026.,board_fields,n/a,,,,,,
skip,"Lifetime Benefit Solutions, Inc.",College Intern - Innovation & AI Cohort - Fall 2026 (Multiple Openings),https://jobright.ai/jobs/info/6a8716c7680f314a29d36d69,intern_list,internship_if_eligible,On Site,"Rochester, MN; Buffalo, NY; DeWitt, AR; Binghamton, NY; Albany, NY",5 hours ago,2026-08-20T18:02:59-04:00,broad,data_ml,high,start_date_conflict + timing_expired: College Intern - Innovation & AI Cohort - Fall 2026.,board_fields,n/a,,,,,,
later,Love's Travel Stops,Advanced Analytics Intern (Summer 2027) Job Details | Loves Travel Stops & Country Store,https://jobright.ai/jobs/info/6a868742d34f700f87fc1d78,intern_list,internship_if_eligible,On Site,"Oklahoma City, OK",17 hours ago,2026-08-20T18:02:59-04:00,practice,data_ml,medium,fit_priority: Summer 2027 advanced-analytics intern aimed at business/marketing majors; light analytics.,board_fields,dual_date,,,,,,
later,Love's Travel Stops,Merchandising Analytics Intern (Summer 2027) Job Details | Loves Travel Stops & Country Store,https://jobright.ai/jobs/info/6a86874374e02153f145bfcc,intern_list,internship_if_eligible,On Site,"Oklahoma City, OK",17 hours ago,2026-08-20T18:02:59-04:00,practice,data_ml,medium,fit_priority: Summer 2027 merchandising-analytics intern is light analytics.,board_fields,dual_date,,,,,,
later,Microsoft,AI Software Engineering Intern,https://jobright.ai/jobs/info/6a856440c1a3fd7120f74dfe,intern_list,internship_if_eligible,On Site,"Redmond, WA; Mountain View, CA",2 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,medium,"intern_ok + hard_gate: AI SWE intern is in-cluster, but remaining-semester-after-internship language may conflict after December 2026; term year not explicit.",board_fields,n/a,,,,,,
keep,NVIDIA,NVIDIA 2027 Internships: Software Engineering,https://jobright.ai/jobs/info/6a8562d7c1a3fd7120f74ddc,intern_list,internship_if_eligible,On Site,"Santa Clara, CA",2 hours ago,2026-08-20T18:02:59-04:00,core,cloud_swe,high,intern_ok + fit_priority: NVIDIA 2027 Software Engineering internships; enrollment-for-duration language noted but 2027 cycle is in scope.,board_fields,dual_date,,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Software-Engineering_JR2023495,exact,workday,NVIDIA 2027 Internships: Software Engineering,title overlap 1.00 on known workday 'nvidia.wd5/NVIDIAExternalCareerSite' (q='NVIDIA 2027 Internships: Software Engine')
keep,NVIDIA,NVIDIA 2027 Internships: Systems Software Engineering,https://jobright.ai/jobs/info/6a85630fe12474455273e11d,intern_list,internship_if_eligible,On Site,"Santa Clara, CA",2 hours ago,2026-08-20T18:02:59-04:00,core,cloud_swe,high,intern_ok + fit_priority: NVIDIA 2027 Systems Software Engineering internships.,board_fields,dual_date,,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Systems-Software-Engineering_JR2023492,exact,workday,NVIDIA 2027 Internships: Systems Software Engineering,title overlap 1.00 on known workday 'nvidia.wd5/NVIDIAExternalCareerSite' (q='NVIDIA 2027 Internships: Systems Softwar')
skip,New York Life,"2027 Technology, Data, AI & Ventures Summer Internship Program - Analyst Intern Job Details | New York Life Insurance Co",https://jobright.ai/jobs/info/6a86868074e02153f145bf79,intern_list,internship_if_eligible,Hybrid,"New York, NY",17 hours ago,2026-08-20T18:02:59-04:00,practice,data_ml,high,hard_gate: expected graduation December 2027 or May 2028 matches neither real date.,board_fields,n/a,,,,,,
later,New York Life,"2027 Technology, Data, AI & Ventures Summer Internship Program - Data Scientist Intern Job Details | New York Life Insurance Co",https://jobright.ai/jobs/info/6a86867b2f4f0014cae29c62,intern_list,internship_if_eligible,Hybrid,"New York, NY",15 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,medium,"intern_ok + fit_priority: 2027 Data Scientist intern is in-cluster, but a sibling Analyst posting in this program states December 2027/May 2028 graduation; window not shown on this row.",board_fields,dual_date,,,,,,
later,Nextiva,"Intern, Marketing (Data Science)",https://jobright.ai/jobs/info/6a84e48f58ded76ad8fe9e2b,intern_list,internship_if_eligible,On Site,"Scottsdale, AZ",1 day ago,2026-08-20T18:02:59-04:00,practice,data_ml,medium,fit_priority: Marketing (Data Science) intern is adjacent analytics; no explicit 2027 term.,board_fields,n/a,,,,,,
later,Notion,Software Engineer Intern (Winter 2027),https://jobright.ai/jobs/info/6a7f67a1927c79391ad08af0,intern_list,internship_if_eligible,On Site,"San Francisco, CA; New York, NY",2 hours ago,2026-08-20T18:02:59-04:00,core,cloud_swe,medium,"intern_ok + dual_grad_dates: Winter 2027 SWE intern (Jan 25–Apr 16) and graduate-before-December-2027 fit, but it overlaps the FT start window after program end.",board_fields,dual_date,,,,,,
later,Novateur Research Solutions,Internship - Machine Learning (Python) Research & Applied AI,https://jobright.ai/jobs/info/6a875162cde3717f9e9b16d9,intern_list,internship_if_eligible,On Site,"Ashburn, VA",2 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,medium,"intern_ok + fit_priority: on-site ML/applied-AI intern, but no explicit 2027 term.",board_fields,n/a,,,,,,
keep,ONE Gas,Summer 2027 Data Science Intern,https://jobright.ai/jobs/info/6a8607e7e459fa3baa8656f4,intern_list,internship_if_eligible,Hybrid,"Tulsa, OK",1 day ago,2026-08-20T18:02:59-04:00,core,data_ml,high,intern_ok + fit_priority: hybrid Summer 2027 Data Science intern.,board_fields,dual_date,,,none,,,
keep,Philips,"Graduate Level Co-op – Data Scientist – Plymouth, MN – Summer 2027",https://jobright.ai/jobs/info/6a873fb9cde3717f9e9b1053,intern_list,internship_if_eligible,On Site,"Plymouth, MN",22 hours ago,2026-08-20T18:02:59-04:00,core,health_ai,high,intern_ok + fit_priority: Summer 2027 graduate data-scientist co-op in medical imaging; MS-or-PhD is not PhD-only.,board_fields,dual_date,,,none,,,
later,Phoebe,Software Engineering Intern,https://jobright.ai/jobs/info/6a871a4ae8b6601d12901a6d,intern_list,internship_if_eligible,On Site,"New York, NY",6 hours ago,2026-08-20T18:02:59-04:00,core,cloud_swe,medium,"intern_ok + fit_priority: on-site SWE intern with AI-workflow theme, but no explicit 2027 term.",board_fields,n/a,,,,,,
later,PubMatic,"Software Engineer Intern Job Details | PubMatic, Inc.",https://jobright.ai/jobs/info/6a87673ad34f700f87fc542d,intern_list,internship_if_eligible,Hybrid,"Redwood City, CA",1 hour ago,2026-08-20T18:02:59-04:00,broad,cloud_swe,medium,"intern_ok + fit_priority: SWE intern is in-cluster, but 1+ years C/C++ and no explicit 2027 term.",board_fields,n/a,,,,,,
later,Ramp,"Software Engineer Internship, Android",https://jobright.ai/jobs/info/6a560bb9efb06a45240d3604,intern_list,internship_if_eligible,On Site,"New York, NY; San Francisco, CA",2 hours ago,2026-08-20T18:02:59-04:00,practice,cloud_swe,medium,"intern_ok + fit_priority: Android internship; graduation 2026–2028 includes December 2026, but mobile is lower priority.",board_fields,program_end,,,,,,
later,Regions Bank,"2027 ETP Intern - Technology, Operations, Digital, and Data - Analytics",https://jobright.ai/jobs/info/6a86554be459fa3baa867218,intern_list,internship_if_eligible,On Site,"Hoover, AL; Birmingham, AL",14 hours ago,2026-08-20T18:02:59-04:00,practice,data_ml,medium,fit_priority: 2027 ETP analytics intern is light analytics. Visa wording is not a skip.,board_fields,dual_date,,,,,,
later,SLAC National Accelerator Laboratory,"Intern - Microelectronics Algorithms, Software Scaling",https://jobright.ai/jobs/info/6a588efc3330ca6f993c5805,intern_list,internship_if_eligible,On Site,"Menlo Park, CA",3 hours ago,2026-08-20T18:02:59-04:00,broad,data_ml,medium,intern_ok: microelectronics algorithms intern is adjacent; no explicit 2027 term.,board_fields,n/a,,,,,,
skip,Samsara,Software Engineering Internship - San Francisco,https://jobright.ai/jobs/info/6a70bcdbe2b7476e7b20a819,intern_list,internship_if_eligible,Hybrid,"San Francisco, CA",2 hours ago,2026-08-20T18:02:59-04:00,practice,cloud_swe,high,hard_gate: bachelor’s completion Spring/Summer/Fall 2028 or Winter 2029 matches neither real date.,board_fields,n/a,,,,,,
later,Securitas Technology,Engineering Intern,https://jobright.ai/jobs/info/6a86ff2c25fc4e7ae3daaa90,intern_list,internship_if_eligible,On Site,"Elmsford, NY",8 hours ago,2026-08-20T18:02:59-04:00,practice,data_ml,medium,"fit_priority: Engineering Intern here is business-analysis/Excel, not SWE.",board_fields,n/a,,,,,,
later,Sony Electronics,"Intern, Information Security Risk and Compliance",https://jobright.ai/jobs/info/6a8747dce8b6601d12902a9a,intern_list,internship_if_eligible,On Site,"New York, NY",1 hour ago,2026-08-20T18:02:59-04:00,practice,cloud_swe,medium,"fit_priority: Information Security Risk and Compliance intern is adjacent cyber, not auto-skip.",board_fields,n/a,,,,,,
later,State of South Dakota,Intern - Data & Outcomes (Spring),https://jobright.ai/jobs/info/6a870872680f314a29d36787,intern_list,internship_if_eligible,On Site,"Sioux Falls, SD",3 hours ago,2026-08-20T18:02:59-04:00,practice,data_ml,medium,traditional_student_coop: credit-hour student intern for Data & Outcomes (Spring); year not stated.,board_fields,n/a,,,,,,
later,Texas Department of Transportation,"Data Science Intern (Intern Graduate Support Technician) - STR Division - Austin, TX",https://jobright.ai/jobs/info/6a87170e25fc4e7ae3dab3f6,intern_list,internship_if_eligible,On Site,"Austin, TX",7 hours ago,2026-08-20T18:02:59-04:00,broad,data_ml,medium,traditional_student_coop: graduate student-worker data-science intern; enrollment framing is heavy and term year is unclear.,board_fields,n/a,,,,,,
later,The Centers,Intern; Quality and Info Analytics; 371 (PAID),https://jobright.ai/jobs/info/6a874f35680f314a29d3824b,intern_list,internship_if_eligible,On Site,"Cleveland, OH",3 hours ago,2026-08-20T18:02:59-04:00,broad,health_ai,medium,fit_priority: health-informatics/quality analytics intern is adjacent health_ai; no explicit 2027 term.,board_fields,n/a,,,,,,
skip,Together AI,"Research Intern, Model Shaping (Fall 2026)",https://jobright.ai/jobs/info/6a875bfa4afae74a083481c9,intern_list,internship_if_eligible,On Site,"San Francisco, CA",2 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,high,"start_date_conflict + timing_expired: Research Intern, Model Shaping (Fall 2026).",board_fields,n/a,,,,,,
skip,Together AI,Systems Research Engineer Intern - GPU Programming (Fall 2026),https://jobright.ai/jobs/info/6a87548125fc4e7ae3dac9db,intern_list,internship_if_eligible,On Site,"San Francisco, CA",2 hours ago,2026-08-20T18:02:59-04:00,core,cloud_swe,high,start_date_conflict + timing_expired: Systems Research Engineer Intern - GPU Programming (Fall 2026).,board_fields,n/a,,,,,,
skip,Trideum Corporation,Research Engineer Intern,https://jobright.ai/jobs/info/6a872983680f314a29d37380,intern_list,internship_if_eligible,On Site,"Killeen, TX",5 hours ago,2026-08-20T18:02:59-04:00,practice,data_ml,high,"non_target_role: Research Engineer Intern framed as business-admin/Excel/SharePoint, not SWE/ML.",board_fields,n/a,,,,,,
later,UTHealth Houston,Seasonal Hires - IT Security Internships,https://jobright.ai/jobs/info/6a876b44cde3717f9e9b20b1,intern_list,internship_if_eligible,Hybrid,"Houston, TX",1 hour ago,2026-08-20T18:02:59-04:00,practice,cloud_swe,medium,"fit_priority: IT Security internships are adjacent cyber; Texas-resident constraint noted, term year unclear.",board_fields,n/a,,,,,,
skip,Univera Healthcare,College Intern - AI Engineering - Fall 2026 (Multiple Openings),https://jobright.ai/jobs/info/6a871b80e8b6601d12901ac7,intern_list,internship_if_eligible,On Site,"Rochester, NY; Albany, NY; Binghamton, NY; Buffalo, NY; DeWitt, NY",3 hours ago,2026-08-20T18:02:59-04:00,core,data_ml,high,start_date_conflict + timing_expired: College Intern - AI Engineering - Fall 2026.,board_fields,n/a,,,,,,
skip,Univera Healthcare,College Intern - Innovation & AI Cohort - Fall 2026 (Multiple Openings),https://jobright.ai/jobs/info/6a871b7d25fc4e7ae3dab50a,intern_list,internship_if_eligible,On Site,"Rochester, NY; Albany, NY; Binghamton, NY; Buffalo, NY; DeWitt, NY",4 hours ago,2026-08-20T18:02:59-04:00,broad,data_ml,high,start_date_conflict + timing_expired: College Intern - Innovation & AI Cohort - Fall 2026.,board_fields,n/a,,,,,,
